old.acc	run	biosample	taxid	size	isolation	geolocation	coords	phylum	order	family	genus	species	habitat	laboratory	libstrat	libsource	assembly_suyo	bases
SRS950390	SRR2046822	SRS950390	104758	2.18359375	Cayo El Mario, La Parguera, Puerto Rico	Puerto Rico: Cayo El Mario, La Parguera, Caribbean Sea	17.95258 N 67.0563 W	Cnidaria	Scleractinia	Poritidae	Porites	Porites astreoides	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3803818200
SRS9133473	SRR14729891	SRS9133473	46720	1.849609375	Kane'ohe Bay (O'ahu, Hawai'i), Reef K5: 21 degrees 28 032 N, 157 degrees 49 977 W	USA: O'ahu, Hawai'i	21.46253 N 157.80976 W	Cnidaria	Scleractinia	Poritidae	Porites	Porites compressa	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5042157000
SRS7200034	SRR12449985	SRS7200034	262287	17.4033203125	NA	USA: Broward County, FL	NA	Cnidaria	Scleractinia	Poritidae	Porites	Porites divaricata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	59394750000
ERS6225833	ERR5690684	ERS6225833	262294	1.74609375	NA	NA	NA	Cnidaria	Scleractinia	Poritidae	Porites	Porites furcata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5309923035
SRS4202291	SRR8386734	SRS4202291	104759	3.478515625	Adult colony in Singapore	Singapore: Pulau Satumu	NA	Cnidaria	Scleractinia	Poritidae	Porites	Porites lobata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	9983941800
SRS4201681	SRR8386112	SRS4201681	51062	3.275390625	NA	Hong Kong	NA	Cnidaria	Scleractinia	Poritidae	Porites	Porites lutea	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7931816700
SRS1839490	SRR5080144	SRS1839490	104760	2.71484375	environmental	Puerto Rico: La Parguera	NA	Cnidaria	Scleractinia	Poritidae	Porites	Porites porites	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4425253679
SRS3985585	SRR8115524	SRS3985585	316235	2.1171875	wild captured colony	Japan:Okinawa,Yomitan,Nagahama	26.25292 N 127.44022 E	Cnidaria	Anthoathecata	Porpitidae	Porpita	Porpita porpita	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3765843733
SRS8090479	SRR13500780	SRS8090479	1428006	1.5205078125	coral reef	USA:Florida-Miami	NA	Cnidaria	Scleractinia	Mussidae	Pseudodiploria	Pseudodiploria strigosa	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5232339026
SRS3524217	SRR7495167	SRS3524217	6135	6.703125	Colonies collected in the Santa Barbara Channel	USA: Santa Barbara Channel, California	NA	Cnidaria	Pennatulacea	Renillidae	Renilla	Renilla koellikeri	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	15870112200
ERS2743909	ERR2808321	ERS2743909	6136	13.7890625	NA	NA	NA	Cnidaria	Pennatulacea	Renillidae	Renilla	Renilla reniformis	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	36120585576
SRS674488	SRR1548382	SRS674488	557396	5.732421875	NA	USA: Pacific Ocean, Monterey Bay, CA	35.48 N 123.86 W	Cnidaria	Siphonophorae	Resomiidae	Resomia	Resomia ornicephala	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8599637000
SRS674490	SRR1548383	SRS674490	316187	3.595703125	NA	USA: Gulf of California, CA,	27.23 N 110.46 W	Cnidaria	Siphonophorae	Rhizophysidae	Rhizophysa	Rhizophysa filiformis	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5387565400
SRS843796	SRR1799872	SRS843796	1611827	1.7685546875	Central Red Sea	Saudi Arabia	NA	Cnidaria	Scleractinia	Flabellidae	Rhizotrochus	Rhizotrochus sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3623670122
SRS1320263	SRR3201279	SRS1320263	541185	2.7802734375	not applicable	Taiwan	NA	Cnidaria	Corallimorpharia	Discosomidae	Rhodactis	Rhodactis indosinensis	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4784051446
SRS2381913	SRR5865136	SRS2381913	499914	3.40625	Jiangshu province	China: Yellow sea along JiangShu Province	NA	Cnidaria	Rhizostomeae	Rhizostomatidae	Rhopilema	Rhopilema esculentum	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	9434121900
SRS4276252	SRR8470267	SRS4276252	51832	2.166015625	NA	NA	NA	Cnidaria	Corallimorpharia	Ricordeidae	Ricordea	Ricordea yuma	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3778529180
SRS2868908	SRR6512851	SRS2868908	2078599	2.3251953125	collected via remotely operated vehicle	Pacific Ocean: Monterey Bay, CA	36.00 N 122.42 W	Cnidaria	Siphonophorae	Agalmatidae	Rudjakovia	Rudjakovia sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4116495400
SRS2693314	SRR6298217	SRS2693314	128131	4.20703125	local geographical	Korea: Jeju	NA	Cnidaria	Semaeostomeae	Pelagiidae	Sanderia	Sanderia malayensis	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6415568800
SRS7310131	SRR12573942	SRS7310131	205097	1.78125	NA	NA	NA	Cnidaria	Alcyonacea	Alcyoniidae	Sarcophyton	Sarcophyton trocheliophorum	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4540192800
SRS7480059	SRR12777841	SRS7480059	446912	1.798828125	not applicable	Philippines: Bolinao	NA	Cnidaria	Scleractinia	Pocilloporidae	Seriatopora	Seriatopora caliendrum	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5293214200
SRS1060048	SRR2300678	SRS1060048	51070	2.54296875	Nanwan Bay	Taiwan	NA	Cnidaria	Scleractinia	Pocilloporidae	Seriatopora	Seriatopora hystrix	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4010923312
SRS1256455	SRR3111803	SRS1256455	130672	7.5859375	NA	NA	NA	Cnidaria	Scleractinia	Siderastreidae	Siderastrea	Siderastrea siderea	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	12646209800
SRS4375121	SRR8586092	SRS4375121	182359	2.841796875	NA	Hungary	NA	Cnidaria	Bivalvulida	Sphaerosporidae	Sphaerospora	Sphaerospora molnari	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4684217760
SRS674491	SRR1548384	SRS674491	316222	4.1201171875	NA	USA: Pacific Ocean, Monterey Bay, CA	35.62 N 122.67 W	Cnidaria	Siphonophorae	Rhodaliidae	Stephalia	Stephalia dilata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6190717000
SRS2868904	SRR6512855	SRS2868904	2078596	2.1376953125	collected via remotely operated vehicle	Pacific Ocean: Monterey Bay, CA	36.39 N 122.67 W	Cnidaria	Siphonophorae	Rhodaliidae	Stephalia	Stephalia sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3814863800
SRS2089110	SRR5397293	SRS2089110	475174	1.490234375	not applicable	Australia:Queensland	NA	Cnidaria	Actiniaria	Stichodactylidae	Stichodactyla	Stichodactyla haddoni	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4226827432
SRS3264261	SRR7126073	SRS3264261	6123	4.173828125	NA	USA:Florida, Big Pine Key	NA	Cnidaria	Actiniaria	Stichodactylidae	Stichodactyla	Stichodactyla helianthus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	11340336506
SRS5419344	SRR10160712	SRS5419344	645706	5.0078125	subtidal sandflat	Australia: Cairns	NA	Cnidaria	Actiniaria	Stichodactylidae	Stichodactyla	Stichodactyla mertensii	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	14537007900
SRS557327	SRR1168418	SRS557327	168796	7.166015625	NA	NA	NA	Cnidaria	Rhizostomeae	Stomolophidae	Stomolophus	Stomolophus meleagris	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	10846595600
SRS2206040	SRR5573978	SRS2206040	50429	5.1728515625	northern Red Sea	Jordan: Aqaba	NA	Cnidaria	Scleractinia	Pocilloporidae	Stylophora	Stylophora pistillata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	11698875046
SRS1338749	SRR3225580	SRS1338749	1813765	9.0576171875	deep water	Australia	NA	Cnidaria	Actiniaria	Isophelliidae	Telmatactis	Telmatactis sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	19488142490
SRS7758373	SRR13124483	SRS7758373	271932	2.3056640625	NA	NA	NA	Cnidaria	Malacovalvulida	Saccosporidae	Tetracapsuloides	Tetracapsuloides bryosalmonae	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6068874900
SRS4121169	SRR8297742	SRS4121169	478423	5.9677734375	subtidal reef	Australia: Cairns	NA	Cnidaria	Actiniaria	Aliciidae	Triactis	Triactis producta	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	17187463800
SRS3973316	SRR8101526	SRS3973316	6141	4.16015625	Laboratory animal culture	Sweden:Lund, Lund University	NA	Cnidaria	Carybdeida	Tripedaliidae	Tripedalia	Tripedalia cystophora	Marine	TRUE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5821314688
SRS4201685	SRR8386108	SRS4201685	46700	4.4658203125	NA	Hong Kong	NA	Cnidaria	Scleractinia	Dendrophylliidae	Tubastraea	Tubastraea coccinea	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	12011740200
SRS4202300	SRR8386725	SRS4202300	51073	3.01171875	Adult colony in Singapore	Singapore: Pulau Hantu	NA	Cnidaria	Scleractinia	Dendrophylliidae	Turbinaria	Turbinaria mesenterina	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8857398000
SRS4201674	SRR8386119	SRS4201674	46698	3.5419921875	NA	Hong Kong	NA	Cnidaria	Scleractinia	Dendrophylliidae	Turbinaria	Turbinaria peltata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8567065800
SRS5333710	SRR10053756	SRS5333710	308579	2.2822265625	Shallow waters in tropical region	Panama: Bocas del Toro	NA	Cnidaria	Anthoathecata	Oceaniidae	Turritopsis	Turritopsis dohrnii	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5774371800
SRS3985584	SRR8115525	SRS3985584	264060	3.076171875	wild captured colony	Japan:Okinawa,Yomitan,Nagahama	26.25292 N 127.44022 E	Cnidaria	Anthoathecata	Porpitidae	Velella	Velella velella	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5099528000
SRS4950679	SRR9278428	SRS4950679	86540	12.7138671875	NA	NA	NA	Cnidaria	Alcyonacea	Xeniidae	Xenia	Xenia sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	32828839560
SRS2540239	SRR6074515	SRS2540239	140453	3.0400390625	USA	USA: South Carolina	NA	Ctenophora	Beroida	Beroidae	Beroe	Beroe forskalii	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7418689256
SRS401997	SRR789901	SRS401997	140457	3.2529296875	NA	NA	NA	Ctenophora	Beroida	Beroidae	Beroe	Beroe pileus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5062642200
SRS2408333	SRR5892577	SRS2408333	2023890	2.091796875	Australia	Australia: Moreton Bay, Queensland	NA	Ctenophora	Beroida	Beroidae	Beroe	Beroe sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4394634344
SRS2408329	SRR5892570	SRS2408329	2023888	2.2646484375	Australia	Australia: Moreton Bay, Queensland	NA	Ctenophora	Lobata	Bolinopsidae	Bolinopsis	Bolinopsis ashleyi	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4778336225
SRS401994	SRR786491	SRS401994	140455	2.7265625	NA	NA	NA	Ctenophora	Lobata	Bolinopsidae	Bolinopsis	Bolinopsis infundibulum	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4337717000
SRS401993	SRR786490	SRS401993	140473	2.6298828125	NA	NA	NA	Ctenophora	Platyctenida	Coeloplanidae	Coeloplana	Coeloplana astericola	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4168522000
SRS1405737	SRR3407215	SRS1405737	1820129	9.59765625	missing	USA: Inland Aquatics	NA	Ctenophora	Platyctenida	Coeloplanidae	Coeloplana	Coeloplana sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	14878711778
SRS2540243	SRR6074511	SRS2540243	2038145	3.4443359375	USA	USA: Maryland	NA	Ctenophora	Cydippida			Cydippida sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8458378716
SRS401991	SRR777788	SRS401991	50341	2.607421875	NA	NA	NA	Ctenophora	Cydippida			Dyrodora glandiformis	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4126916600
SRS2540244	SRR6074510	SRS2540244	2038148	2.1083984375	Bahamas	Bahamas: Bimini	NA	Ctenophora	Lobata	Eurhamphaeidae	Eurhamphaea	Eurhamphaea vexilligera	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4163644742
SRS5483341	SRR10403849	SRS5483341	1403702	2.5947265625	missing	Pacific Ocean: Monterey Bay, California, USA	36.695248 N 122.089543 W	Ctenophora	Cydippida	Pleurobrachiidae	Hormiphora	Hormiphora californensis	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6019339547
SRS2540241	SRR6074513	SRS2540241	2023895	3.576171875	USA	USA: Kona Coast, Hawaii	NA	Ctenophora	Cydippida	Pleurobrachiidae	Hormiphora	Hormiphora palmata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8677769895
SRS4849005	SRR9162937	SRS4849005	2584719	4.3505859375	NA	NA	NA	Ctenophora	Cydippida	Lampeidae	Lampea	Lampea sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	12070203500
SRS1404677	SRR3407163	SRS1404677	1532213	3.298828125	missing	France: Villefranche-sur-Mer	NA	Ctenophora	Cydippida	Lampeidae	Lampea	Lampetia pancerina	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5803918338
SRS401995	SRR786492	SRS401995	140460	2.931640625	NA	NA	NA	Ctenophora	Cydippida	Mertensiidae		Mertensiidae sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4745424600
SRS1730600	SRR4374742	SRS1730600	27923	5.244140625	Animals were collected in Eel Pond in Woodshole, MA during the summers of 2012 and 2013	USA: Massachusetts, Woodshole	NA	Ctenophora	Lobata	Bolinopsidae	Mnemiopsis	Mnemiopsis leidyi	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8974067112
SRS2540247	SRR6074507	SRS2540247	140480	4.0810546875	USA	USA: North Carolina	NA	Ctenophora	Lobata	Ocyropsidae	Ocyropsis	Ocyropsis crystallina	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	10200479340
SRS2408332	SRR5892573	SRS2408332	2023894	1.908203125	Florida: Off coast, Jacksonville (Gulf Stream)	missing	NA	Ctenophora	Cydippida	Pleurobrachiidae	Pleurobrachia	Pleurobrachia sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3947564657
SRS2408307	SRR5892572	SRS2408307	2023903	2.4921875	Australia	Australia: Moreton Bay, Queensland	NA	Ctenophora	Cydippida	Pukiidae	Pukia	Pukia falcata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5179509356
SRS1405692	SRR3407164	SRS1405692	140489	4.6015625	missing	USA: Inland Aquatics	NA	Ctenophora	Platyctenida	Coeloplanidae	Vallicula	Vallicula multiformis	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7069952732
SRS4849006	SRR9162936	SRS4849006	2584720	5.4072265625	NA	NA	NA	Ctenophora	Cydippida	Vampyroctenidae	Vampyroctena	Vampyroctena delmarvensis	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	15107704750
SRR15713750	SRR15713750	SRS10015454	358452	3.19417383614928	NA	USA: Maine	NA	Cycliophora			Symbion	Symbion americanus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5348862200
SRR3102772	SRR3102772	SRS1249044	69817	4.26426658499986	NA	NA	NA	Cycliophora			Symbion	Symbion pandora	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	10290406481
SRR8670231	SRR8670231	SRS4439948	2545788	4.78421613108367	NA	not collected	NA	Cycliophora			Symbion	Symbion sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7149765898
SRR8061632	SRR8061632	SRS3938347	399803	1.9953586384654	Renal sac	Japan: Osaka	NA	Dicyemida		Dicyemidae	Dicyema	Dicyema japonicum	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4800559928
SRR9670663	SRR9670663	SRS5086034	2565529	5.29210352152586	Isolated from octopus kidney, preserved in RNAlater	unknown	NA	Dicyemida				Dicyemida sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8990396100
SRR1324765	SRR1324765	SRS625802	1194296	1.93053161818534	NA	Kerguelen Ile Haute	49.2539 S 69.6296 E	Echinodermata	Spatangoida	Schizasteridae	Abatus	Abatus agassizii	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3065816721
SRR1324771	SRR1324771	SRS625807	471970	2.36724261194468	NA	French Southern and Antarctic Lands: Kerguelen Ile Haute	49.374661 S 69.913702 E	Echinodermata	Spatangoida	Schizasteridae	Abatus	Abatus cordatus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3628045745
SRR14654945	SRR14654945	SRS9067864	133434	4.16566569916904	PNG	Australia: cairns	NA	Echinodermata	Valvatida	Acanthasteridae	Acanthaster	Acanthaster planci	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5895977760
DRR178041	DRR178041	DRS099107	857497	1.70323355961591	NA	NA	NA	Echinodermata	Amphilepidida	Amphiuridae	Amphipholis	Amphipholis kochii	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4193207693
SRR9663040	SRR9663040	SRS5080678	1529436	2.55122420378029	NA	Japan:Kanagawa, Misaki	NA	Echinodermata	Comatulida	Comatulidae	Anneissia	Anneissia japonica	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6701809200
SRR6650067	SRR6650067	SRS2894493	105859	14.2464801613241	not applicable	Italy: Naples	NA	Echinodermata	Comatulida	Antedonidae	Antedon	Antedon mediterranea	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	23450062234
SRR16157129	SRR16157129	SRS10408101	194597	5.78204882889986	Mutsu Bay, Aomori	Japan	NA	Echinodermata	Forcipulatida	Asteriidae	Aphelasterias	Aphelasterias japonica	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	19772069400
SRR3217896	SRR3217896	SRS1334442	303474	3.16519593633711	marine	Australia: Queenscliff	38.27 S 144.67 E	Echinodermata	Comatulida	Aporometridae	Aporometra	Aporometra wilsoni	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5247581400
SRR15714765	SRR15714765	SRS10016464	307972	1.62535112351179	Body wall of triploid Apostichopus japonicus	China:Dalian	NA	Echinodermata	Aspidochirotida	Stichopodidae	Apostichopus	Apostichopus japonicus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5492823199
SRR12114552	SRR12114552	SRS6922826	7640	6.45793633256108	not applicable	Spain: NW Mediterranean	NA	Echinodermata	Arbacioida	Arbaciidae	Arbacia	Arbacia lixula	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	9475230564
SRR1139190	SRR1139190	SRS540991	7604	4.20460394117981	NA	NA	NA	Echinodermata	Forcipulatida	Asteriidae	Asterias	Asterias rubens	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6716933200
SRR1695485	SRR1695485	SRS781519	462866	3.31651997752488	NA	NA	NA	Echinodermata	Euryalida	Gorgonocephalidae	Astrotoma	Astrotoma agassizii	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5437599600
SRR2847917	SRR2847917	SRS1138235	707709	2.35762602463365	water	Australia:Tasmania,South Blackmans Bay	43.007739 S 147.32590300 E	Echinodermata	Comatulida	Comatulidae	Cenolia	Cenolia trichoptera	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4149637924
SRR16157127	SRR16157127	SRS10408103	60563	6.5404509883374	Tsukumo Bay, Ishikawa	Japan	NA	Echinodermata	Valvatida	Ophidiasteridae	Certonardoa	Certonardoa semiregularis	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	22498863000
SRR6023958	SRR6023958	SRS2504592	2033684	7.32353703305125	NA	Viet Nam	NA	Echinodermata	Dendrochirotida	Sclerodactylidae	Cladolabes	Cladolabes schmeltzii	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	12369809000
SRR5564112	SRR5564112	SRS2202026	1317699	3.05890085361898	N/A	Antarctica:Bellinghausen,Western	70.50 S 95.24 W	Echinodermata	Hyocrinida	Hyocrinidae	Dumetocrinus	Dumetocrinus antarcticus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8552092244
SRR8297988	SRR8297988	SRS4121389	1774088	3.01635752338916	NA	Russia	NA	Echinodermata	Dendrochirotida	Sclerodactylidae	Eupentacta	Eupentacta fraudatrix	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	10158299332
SRR3097584	SRR3097584	SRS1206137	73431	8.67304074671119	NA	Canada: Bamfield	NA	Echinodermata	Comatulida	Antedonidae	Florometra	Florometra serratissima	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	13283051562
SRR10429851	SRR10429851	SRS5635517	7634	2.75908058322966	NA	NA	NA	Echinodermata	Camarodonta	Echinometridae	Heliocidaris	Heliocidaris erythrogramma	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8623756831
SRR10429872	SRR10429872	SRS5635496	7635	1.96674906928092	NA	NA	NA	Echinodermata	Camarodonta	Echinometridae	Heliocidaris	Heliocidaris tuberculata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6105605540
SRR15275182	SRR15275182	SRS9585957	206669	2.10653476696461	ocean	China: Nanhai	NA	Echinodermata	Aspidochirotida	Holothuriidae	Holothuria	Holothuria leucospilota	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7231788300
SRR9127708	SRR9127708	SRS4822099	269548	19.7021372998133	missing	China: Guangxi province	NA	Echinodermata	Aspidochirotida	Holothuriidae	Holothuria	Holothuria scabra	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	63350892600
SRR1695481	SRR1695481	SRS781515	307226	3.25801823846996	NA	NA	NA	Echinodermata	Forcipulatida	Labidiasteridae	Labidiaster	Labidiaster annulatus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5326848000
SRR5438301	SRR5438301	SRS2116280	109185	10.9569617304951	Sampled on beach	Japan: Yadori Beach, Sokaru, Setouchi, Amami Is.	28.125 N 129.361 E	Echinodermata	Valvatida	Ophidiasteridae	Linckia	Linckia laevigata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3051247860
SRR7348691	SRR7348691	SRS3422713	240836	3.09530947264284	AQUARIUM	Chile	NA	Echinodermata	Camarodonta	Echinidae	Loxechinus	Loxechinus albus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4674983832
SRR16157128	SRR16157128	SRS10408099	60585	5.81159193720669	Mutsu Bay, Aomori	Japan	NA	Echinodermata	Paxillosida	Luidiidae	Luidia	Luidia quinaria	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	19942646700
SRR15997754	SRR15997754	SRS10259831	7654	9.34597848076373	NA	NA	NA	Echinodermata	Temnopleuroida	Toxopneustidae	Lytechinus	Lytechinus variegatus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	11497309619
SRR11920040	SRR11920040	SRS6767498	1328066	1.19624067470431	not applicable	USA: California	NA	Echinodermata	Camarodonta	Strongylocentrotidae	Mesocentrotus	Mesocentrotus franciscanus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3185898762
DRR023764	DRR023764	DRS023591	228699	2.68357008416206	NA	NA	NA	Echinodermata	Isocrinida	Isocrinidae	Metacrinus	Metacrinus rotundus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4314730500
SRR2845424	SRR2845424	SRS1137848	1541919	5.45845760311931	water	Pacific Ocean:Lord Howe Island	30.5166 S 159.067 E	Echinodermata	Comatulida	Colobometridae	Oligometra	Oligometra serripinna	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8731899400
SRR10698000	SRR10698000	SRS5832346	1077053	2.1705511175096	Coral reef rubble, tropical	Panama: Bocas del Toro	9.333453 N 82.217723 W	Echinodermata	Amphilepidida	Ophiocomidae	Ophiocomella	Ophiocomella pumila	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5331230662
SRR10742210	SRR10742210	SRS5864442	335713	6.75034060981125	NA	NA	NA	Echinodermata	Amphilepidida	Ophiodermatidae	Ophioderma	Ophioderma brevispina	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	12131369394
SRR10697996	SRR10697996	SRS5832350	7623	2.43073228932917	Coral reef rubble, tropical	Panama: Bocas del Toro	9.333453 N 82.217723 W	Echinodermata	Amphilepidida	Ophiocomidae	Ophiomastix	Ophiomastix wendtii	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5923300944
SRR5590976	SRR5590976	SRS2220741	667017	18.8638503653929	not applicable	Antarctica	NA	Echinodermata	Amphilepidida	Ophiuridae	Ophionotus	Ophionotus victoriae	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	31498185018
SRR7509103	SRR7509103	SRS775770	1570320	3.07736820634454	NA	France: Banyuls-sur-Mer	NA	Echinodermata	Amphilepidida	Ophiocomidae	Ophiopsila	Ophiopsila aranea	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4770090600
SRR2845448	SRR2845448	SRS1137853	1266684	2.68629297334701	water	not recorded	NA	Echinodermata	Amphilepidida	Ophiotrichidae	Ophiothrix	Ophiothrix spiculata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4725575800
SRR10957072	SRR10957072	SRS6055160	7656	3.05642306338996	NA	Portugal:Ericeira	NA	Echinodermata	Camarodonta	Echinidae	Paracentrotus	Paracentrotus lividus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6603031348
SRR10389880	SRR10389880	SRS5603985	46524	2.84064511023462	Rocky intertidal	Australia: Sydney	NA	Echinodermata	Valvatida	Asterinidae	Parvulastra	Parvulastra exigua	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4767919824
SRR12983019	SRR12983019	SRS7648944	46514	2.0276142116636	NA	NA	NA	Echinodermata	Valvatida	Asterinidae	Patiria	Patiria miniata	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6828478434
